timestamp,machine_id,mold_id,material_code,shift,ambient_temp_c,ambient_humidity_pct,resin_moisture_pct,barrel_zone1_temp_c,barrel_zone2_temp_c,barrel_zone3_temp_c,mold_temp_c,injection_pressure_mpa,holding_pressure_mpa,injection_speed_mm_s,cushion_mm,fill_time_s,holding_time_s,cooling_time_s,cycle_time_s,screw_rpm,back_pressure_mpa,clamping_force_kn,peak_cavity_pressure_mpa,cavity_pressure_integral,hydraulic_oil_temp_c,screw_torque_nm,defect_label
2026-04-02T08:47:30,IMM-01,MD-A12,PP-GF20,DAY,23.22,46.87,0.186,209.24,215.72,220.14,68.76,106.85,66.53,84.19,4.46,1.01,7.22,17.69,33.46,72.9,5.76,831,83.06,73.42,41.33,49.29,0
2026-04-02T08:48:12,IMM-03,MD-A12,PP-GF20,DAY,30.47,26.15,0.146,214.29,220.22,227.24,69.78,93.82,56.17,75.25,4.85,1.245,7.48,19.09,36.32,83.2,8.05,802.4,77.14,86.01,44.55,48.85,0
2026-04-02T08:48:54,IMM-01,MD-C03,ABS,DAY,27.29,42.92,0.166,213.63,216.78,221.26,68.4,96.59,60.01,65.44,3.96,1.327,7.61,20.05,37.84,76.8,9.55,788.6,74.68,98.61,44.15,36.47,0
2026-04-02T08:49:36,IMM-03,MD-B07,PP-GF20,DAY,26.12,29.26,0.158,223.43,229.94,236.48,67.01,95.45,57.73,71.07,4.86,1.184,7.77,16.84,34.23,82.7,8.33,795.2,65.12,83.94,46.53,37.2,1
2026-04-02T08:50:18,IMM-04,MD-A12,PA6-GF30,DAY,22.86,48.85,0.242,232.2,240.48,246,75.03,101.15,62.6,77.63,4.24,1.453,7.69,20.05,37.8,74.8,6.94,802.7,88.68,132.43,47.84,55.49,0
2026-04-02T08:51:00,IMM-03,MD-C03,PP-GF20,DAY,26.03,32.79,0.134,218.47,219.13,224.52,70.79,89.87,53.67,70.4,3.53,1.359,6.58,19.93,36.13,82.6,8.84,897.3,61.63,81.28,42.58,48.28,0
2026-04-02T08:51:42,IMM-01,MD-C03,ABS,EVENING,26.06,53.06,0.099,212.68,221.02,227.41,68.34,85.72,47.29,88.81,2.77,1.154,7.13,20.57,37.42,78.1,10.18,899.3,68.79,81.25,49.15,43.53,1
2026-04-02T08:52:24,IMM-03,MD-A12,PP-GF20,EVENING,31.88,33.25,0.139,220.49,227.28,232.01,63.84,87.47,52.2,63.41,3.07,1.337,7.38,16.29,32.73,83.6,7.84,804.4,60.65,80.27,50.6,34.95,0
2026-04-02T08:53:06,IMM-02,MD-B07,PA6-GF30,EVENING,22.33,68.22,0.198,231.72,239.07,245.58,74.72,108.94,62.6,87,4.49,1.155,8.91,19.47,39.15,80.1,9.42,899.4,82.62,97.49,43.35,52.91,0
2026-04-02T08:53:48,IMM-02,MD-B07,PA6-GF30,NIGHT,27.25,,0.145,228.26,237.31,240.71,72.62,109.55,67.19,67.17,3.23,1.114,6.84,17.59,33.69,78,8.71,845.9,86.24,94.9,49.77,53.17,0
2026-04-02T08:54:30,IMM-02,MD-B07,PA6-GF30,EVENING,23.03,45.7,0.222,226.73,236.4,241.2,72.47,96.55,61.38,71.2,4.73,1.187,7.91,17.54,33.7,89.4,7.77,811.7,70.59,72.4,43.75,44.12,0
2026-04-02T08:55:12,IMM-01,MD-B07,ABS,DAY,19.63,38.39,0.087,213.13,218.63,222.5,71.69,99.34,55.36,65.04,3.33,1.137,8.1,17.53,35.27,92.9,10.19,778.2,81.93,100.3,45.01,41.37,0
2026-04-02T08:55:54,IMM-03,MD-A12,PP-GF20,DAY,27.61,43.47,0.099,218.22,225.65,232.5,67.96,93.6,52.68,77.72,3.52,1.254,7.54,16.64,33.17,77.6,7.66,848.1,76.91,98.32,48.44,40.67,0
2026-04-02T08:56:36,IMM-01,MD-C03,PA6-GF30,EVENING,21.01,48.47,0.157,231.26,236.53,243.74,77.69,111.48,67.55,75.75,4.04,1.23,7.84,18.67,36.49,82.7,8.02,851.5,88.01,112.27,44.79,47.83,0
2026-04-02T08:57:18,IMM-03,MD-A12,ABS,DAY,25.76,55.24,0.111,220.71,227.4,229.9,68.91,102.8,61.42,65.11,4.2,1.157,8.6,17.52,36.05,94.1,8.22,764.6,79.53,93.61,45.65,35.25,0
2026-04-02T08:58:00,IMM-01,MD-A12,ABS,DAY,23.17,57.55,0.102,217.67,227.26,234.13,71.78,89.03,47.6,69.72,3.27,1.196,7.95,18.26,36.65,85.2,7.18,800.6,68.66,86.38,45.94,40.06,0
2026-04-02T08:58:42,IMM-01,MD-B07,PP-GF20,NIGHT,25.8,57.23,0.108,219.43,226.66,231.11,77.52,92.47,57.11,64.92,4.16,1.277,6.35,16.04,31.5,87.9,8.56,800.4,70.76,76.79,50.1,46.02,0
2026-04-02T08:59:24,IMM-02,MD-A12,PA6-GF30,DAY,30,51.86,0.09,223,228.72,237.5,77.03,110.92,63.03,70.68,3.4,1.196,8.45,19.26,36.3,71.3,8.96,791,89.55,106.89,42.93,48.54,0
2026-04-02T09:00:06,IMM-02,MD-A12,PP-GF20,EVENING,23.49,59.16,0.176,214.13,222.8,228.52,70.73,85.56,49.8,77.17,4.62,0.867,7.35,20.75,37.72,68,8.41,817.2,59.47,53.34,53.65,51.97,0
2026-04-02T09:00:48,IMM-03,MD-A12,PP-GF20,NIGHT,26.32,46.76,0.118,211.08,214.77,218.56,65.19,89.35,54.88,62.81,4.1,1.158,8.41,18.53,35.93,88.9,6.52,801.5,68.85,73.27,42.05,42.3,0
2026-04-02T09:01:30,IMM-04,MD-B07,PA6-GF30,EVENING,29.42,32.64,0.157,225.15,233.94,238.61,70.15,109.74,59.8,61.71,3.02,1.207,8.3,18.82,35.72,92.7,7.81,862.8,83.63,104.57,41.15,50.19,0
2026-04-02T09:02:12,IMM-02,MD-B07,PA6-GF30,EVENING,22.39,58.26,0.137,240.55,247.63,254.71,81.55,98.77,51.51,76.82,4.38,1.126,8.44,18.82,36.48,70,9.94,826.7,73.98,75.49,49.34,54.46,0
2026-04-02T09:02:54,IMM-03,MD-A12,PA6-GF30,NIGHT,30.37,40.84,0.064,231.03,236.63,242.69,76.03,95.67,53.46,64.33,4.55,1.128,8.6,18.3,36.32,88.7,9.12,799.9,70.23,83.9,51,54.14,0
2026-04-02T09:03:36,IMM-03,MD-C03,ABS,DAY,19.67,49.17,0.041,204.6,213.55,215.79,70.33,107.11,62.46,64.08,5,1.414,7.2,20.43,38.67,76,7.68,829.4,75.73,107.2,43.68,48.95,0
2026-04-02T09:04:18,IMM-03,MD-C03,PA6-GF30,EVENING,25.18,44.31,0.143,224.69,234.08,239.67,75.89,107.19,62.28,67.54,3.09,1.308,6.99,17.73,35.03,80.1,8.95,881.7,81.94,120,48.54,51.48,0
2026-04-02T09:05:00,IMM-03,MD-B07,PP-GF20,DAY,21.18,44.99,0.08,210.61,216.17,220.94,72.03,104.23,61.52,82.2,4.54,1.24,7.88,18.44,36.37,78.7,8.84,867.6,79.62,93.34,48.38,44.63,0
2026-04-02T09:05:42,IMM-04,MD-C03,PP-GF20,EVENING,23.1,50.13,0.194,213.55,224.08,233.51,68.19,97.84,62.86,73.57,2.22,1.304,8.03,19.06,37.4,91.7,7.7,900.7,68.82,92.66,47.08,44.61,0
2026-04-02T09:06:24,IMM-03,MD-B07,ABS,EVENING,23.77,41.56,0.076,210.98,221.73,225.52,65.53,90.05,52.84,82.38,3.96,1.21,8.36,20.02,38.52,86.8,7.21,847.8,64.97,74.34,44.64,48.19,0
2026-04-02T09:07:06,IMM-01,MD-B07,ABS,EVENING,20,49.55,0.093,213.61,219.02,224.1,64.87,92.75,59.01,75.61,2.47,1.239,8.07,20.64,38.14,63.9,7.07,832.4,72.85,90.57,47.94,40.51,0
2026-04-02T09:07:48,IMM-04,MD-C03,ABS,DAY,27.56,52.67,0.159,215.21,225.15,229.29,72.38,86.3,54.07,66.71,4.32,1.219,8.13,19.92,37.1,78.8,8.38,849.8,66.63,80.23,45.2,49.29,0
2026-04-02T09:08:30,IMM-01,MD-A12,ABS,EVENING,24.17,37.86,0.112,219.11,229.5,234.01,75.74,86.99,47.92,82.11,4.36,1.069,6.81,18.66,35.11,81.1,7.29,775.1,63.58,73.69,45.4,42.46,0
2026-04-02T09:09:12,IMM-02,MD-A12,PP-GF20,NIGHT,22.89,64.02,0.159,218.42,220.01,227.44,67.89,94.24,55.78,61.97,4.04,1.151,7.16,17.85,35.69,81,5.61,813.2,69.9,74.22,43.87,45.22,0
2026-04-02T09:09:54,IMM-02,MD-B07,PA6-GF30,EVENING,23.06,50.25,0.14,226.12,234.42,241.35,74.73,112.05,65.17,66.1,3.7,1.16,7.09,20.2,36.75,86.1,11.14,826.1,88.05,106.75,44.8,44.31,1
2026-04-02T09:10:36,IMM-03,MD-B07,PP-GF20,NIGHT,16.63,48.78,0.098,210.05,220.3,227.14,76.91,96.3,56.08,78.84,3.12,0.971,8.56,16.46,34.54,92.4,9.58,812.9,74.26,76.28,43.55,39.47,0
2026-04-02T09:11:18,IMM-03,MD-C03,PP-GF20,EVENING,22.79,46.13,0.071,211.35,217.27,225.22,63.58,91.57,56.28,73.25,4.97,1.288,7.51,18.69,35.82,86.1,5.59,818.5,78.85,104.57,49.31,43.93,0
2026-04-02T09:12:00,IMM-01,MD-B07,ABS,DAY,21.39,64.86,0.112,207.26,213.12,218.25,69.49,83.31,47.51,59.1,2.44,1.259,6.65,19.24,36.64,82.6,9.79,838.5,67.67,86.04,49.97,46.38,0
2026-04-02T09:12:42,IMM-03,MD-A12,PP-GF20,NIGHT,16.38,42.66,0.197,209.05,220.97,225.41,73.71,97.56,59.18,66.28,3.58,1.017,7.17,17.18,34.91,90.1,7.97,800.7,72.89,78.18,45.01,41.01,0
2026-04-02T09:13:24,IMM-02,MD-A12,PA6-GF30,EVENING,21.69,41.25,0.209,231.91,239.9,242.59,70.5,98.65,53.07,66.67,3.91,1.278,8.91,18.25,37.61,75.7,7.44,796.2,74.01,96,46.69,47.42,0
2026-04-02T09:14:06,IMM-04,MD-A12,PA6-GF30,NIGHT,26.11,40.73,0.218,233.46,240.97,247.4,75.74,94.46,53.91,76.32,3.95,1.218,7.89,19.58,36.93,83.3,9.61,843.8,76.44,95.83,50.93,54.21,1
2026-04-02T09:14:48,IMM-02,MD-B07,PA6-GF30,NIGHT,22.13,34.26,0.113,228.48,235.89,238.06,73.52,100.11,60.09,70.59,3.38,1.217,8.45,16.49,34.4,81.5,7.87,815.7,77.25,96.97,48.34,39.25,0
2026-04-02T09:15:30,IMM-04,MD-C03,PP-GF20,DAY,18.33,57.7,0.181,205.46,214.7,221.96,73.86,89.38,54.91,73.25,4.94,1.302,8.12,17.58,35.47,74.9,9.91,850,76.81,107.52,45.12,50.81,0
2026-04-02T09:16:12,IMM-04,MD-A12,ABS,NIGHT,23.6,,0.15,208.33,216.17,221.06,68.57,93.88,54.74,77.75,4.59,1.079,7.64,19.49,36.82,71.6,9.13,802.3,73.63,73.38,44.02,43.96,1
2026-04-02T09:16:54,IMM-02,MD-B07,PP-GF20,DAY,25.08,,0.064,218.48,225.78,230.22,67.58,95.07,50.32,81.61,3.52,1.203,8.18,21.06,39.15,96.6,7.71,871.1,69.56,77.22,44.7,43.31,0
2026-04-02T09:17:36,IMM-02,MD-C03,PA6-GF30,DAY,25.15,45.66,0.156,231.62,235.95,239.19,81.54,89.98,57.08,84.33,3.75,1.231,7.18,17.88,34.27,71.5,9.33,869.1,72.39,95.93,47.73,52.89,0
2026-04-02T09:18:18,IMM-01,MD-C03,ABS,EVENING,24.9,47.81,0.05,213.44,220.44,221.86,62.88,87.81,51.44,75.02,3.61,1.308,7.47,22.62,39.81,84.8,8.81,841.9,65.86,85.56,50,42.31,0
2026-04-02T09:19:00,IMM-02,MD-A12,PP-GF20,DAY,27.13,54.08,,218.24,227.23,233.58,71.88,92.95,52.85,81.67,4.58,1.2,7.73,18.84,35.85,85.3,8.15,800.2,65.47,73.54,43.11,51.12,0
2026-04-02T09:19:42,IMM-03,MD-B07,PP-GF20,DAY,26.66,36.92,0.088,217.75,221.55,225.91,71.12,94.23,54.87,69.71,1.65,1.126,7.2,15.4,31.74,77.4,6.78,862.9,74.53,82.02,46.18,37.72,0
2026-04-02T09:20:24,IMM-02,MD-C03,ABS,EVENING,27.89,62.52,0.113,200.23,206.02,211.84,63,91.14,51.91,77.27,4.73,1.465,8.93,19.37,38.27,89.1,8.92,893.9,66.24,101.16,46.05,46.86,0
2026-04-02T09:21:06,IMM-02,MD-A12,PP-GF20,EVENING,32.21,60.02,0.204,216.46,223.4,228.59,69.84,91.5,53.81,70.91,1.53,1.079,7.27,19.89,37.19,78.7,9.92,874,68.75,75.42,42.66,43.88,0
2026-04-02T09:21:48,IMM-01,MD-B07,PP-GF20,EVENING,27.17,47.12,,220.27,229.87,238.25,68.88,92.34,53.29,73.84,4.03,1.057,6.72,17.55,34.26,99.5,9.17,824.5,68.85,74.02,44.91,38.78,0
2026-04-02T09:22:30,IMM-01,MD-A12,PP-GF20,EVENING,26.21,50.07,0.085,214.18,223.37,230.1,74.96,88.2,48.77,63.33,4.22,1.221,8.83,16.28,33.94,92.1,6.93,880.1,69.42,82.56,47.79,39.69,0
2026-04-02T09:23:12,IMM-04,MD-A12,PP-GF20,NIGHT,21.84,57.81,0.232,205.31,214.09,219.44,74.2,97.66,60.65,75.89,3.66,1.181,8.19,16.42,35.02,92.4,10.71,832.4,76.74,87.38,50.63,43.08,0
2026-04-02T09:23:54,IMM-02,MD-B07,ABS,EVENING,21.83,51.47,0.097,212.52,219.04,225.63,69.86,92.16,53.04,72.2,4.71,1.09,6.85,19.45,36.54,84.7,8,794.8,77.82,85.6,45.22,45.61,0
2026-04-02T09:24:36,IMM-04,MD-A12,PA6-GF30,EVENING,16.88,52.09,0.192,234.91,236.69,242.4,76.09,91.88,49.8,82.83,4.54,1.207,7.19,19.3,37.36,81.2,8.31,894.4,67.2,88.36,44.84,55.69,0
2026-04-02T09:25:18,IMM-03,MD-C03,PP-GF20,NIGHT,22.36,30.03,0.049,209.2,217.78,227.43,63.5,102.16,56.88,71.92,5.02,1.402,8.72,20.87,40.33,70.5,7.15,805.3,72.43,106.76,47.83,44.81,1
2026-04-02T09:26:00,IMM-04,MD-B07,ABS,NIGHT,23.41,52.68,0.108,208.44,213.93,219.5,74.25,94.89,58.3,83.95,3.85,1.394,8.45,17.92,35.85,73.5,9.59,853.9,72.65,105.21,46.16,45.41,0
2026-04-02T09:26:42,IMM-04,MD-A12,PP-GF20,DAY,21.5,55.3,0.125,213.93,220.64,225.82,75.75,92.2,51.13,72.51,4.33,1.167,8.51,19.18,37.57,84.9,9.27,824,71.18,81,44.51,40.33,0
2026-04-02T09:27:24,IMM-03,MD-A12,PA6-GF30,DAY,21.45,44.67,0.201,230.25,238.86,242.06,80.77,99.04,57.47,69.14,3.69,1.01,7.84,15.65,32.03,75.2,7.71,784.2,82.63,78.6,44.72,51.26,0
2026-04-02T09:28:06,IMM-03,MD-B07,PP-GF20,EVENING,26.24,36.07,0.167,216.11,223.39,225.16,70.23,86.86,51.48,76.67,3.46,1.093,7.62,20.06,37.84,94.6,7.73,781.7,62.65,72.04,46.43,40.32,0
2026-04-02T09:28:48,IMM-01,MD-A12,PP-GF20,NIGHT,22.83,49.05,0.151,214.16,225.01,230.77,72.04,91.73,51.78,68.34,4.99,1.076,7.31,17.55,34.39,88.7,9.04,760.8,69.77,77.54,51.31,43.36,1
2026-04-02T09:29:30,IMM-01,MD-B07,ABS,DAY,25.15,45.41,0.159,209.05,217.1,226.06,67.86,89.04,50.05,74.79,4.74,1.131,8.21,18.21,35.19,80.9,6.98,805.7,66.63,70.87,46.66,40.47,0
2026-04-02T09:30:12,IMM-04,MD-A12,ABS,NIGHT,17.9,46.48,0.164,210.26,221.73,228.63,72.96,77.65,47.82,88.49,4.43,1.074,7.43,18.81,36.12,83.3,9.83,786,63.93,68.91,49.73,43.9,1
2026-04-02T09:30:54,IMM-01,MD-A12,PA6-GF30,EVENING,22.51,75.4,0.161,235.21,241.97,244.86,71.68,93.81,56.11,69.65,2.2,1.106,7.86,18.09,34.77,90.4,8.56,795,67.72,73.03,45.95,51.65,0
2026-04-02T09:31:36,IMM-04,MD-B07,PP-GF20,DAY,27.72,26.39,0.122,209.03,219.73,226.78,66.3,97.49,52.17,74.85,2.42,1.233,7.92,19.56,37.85,90.6,9.72,844,68.13,89.38,46.35,34.73,0
2026-04-02T09:32:18,IMM-03,MD-B07,ABS,DAY,27.41,46.47,0.02,218.06,223.38,230.33,64.31,99.67,61.65,57.99,2.21,1.228,7.6,18.46,36.1,86,7.2,834.8,72.44,88.44,47.96,41.02,0
2026-04-02T09:33:00,IMM-02,MD-B07,PA6-GF30,EVENING,26.86,29.68,0.107,236.18,249.47,254.43,75.67,96.8,56.86,68.71,4.84,0.968,7.54,18.28,35.67,72.6,8.09,809.2,73.63,67.32,48.35,52.83,0
2026-04-02T09:33:42,IMM-04,MD-C03,PP-GF20,DAY,29.92,54.73,0.079,217.59,223.53,227.13,67.46,98.95,54.25,74.99,4.75,1.357,8.22,21.33,39.36,84.4,8.58,829.1,72.57,91.09,46.35,44.27,0
2026-04-02T09:34:24,IMM-03,MD-A12,ABS,DAY,26.19,45.02,0.168,215.23,223.42,227.15,68.11,89.07,48.22,70.12,3.9,1.207,8.42,19.47,38.17,93.1,9.96,781.6,73.91,94.42,46.06,49.17,0
2026-04-02T09:35:06,IMM-02,MD-B07,PP-GF20,DAY,29.03,33.91,0.164,218.43,228.74,235.37,65.37,98.97,58.19,70.07,4.71,1.155,8.45,18.28,36.43,87.8,8.16,762.5,73.47,77.72,44.46,38.94,0
2026-04-02T09:35:48,IMM-02,MD-A12,PA6-GF30,NIGHT,28.52,35.16,0.203,235.75,241.54,248.37,71.41,93.57,57.12,73.09,5.17,1.106,7.23,19.69,36.84,81.9,9.17,789.6,71.27,78.29,43.67,49.6,0
2026-04-02T09:36:30,IMM-01,MD-B07,ABS,DAY,26.71,44.41,0.085,209.45,216.8,220.1,75.24,94.8,55.45,77.02,4.97,1.115,8.96,18.08,37.15,88.3,9.58,864.6,70.35,80.46,43.49,44.01,0
2026-04-02T09:37:12,IMM-01,MD-B07,PP-GF20,EVENING,24.56,58.02,0.115,216.87,226.33,231.54,72.27,98.17,49.53,66.18,2.42,1.069,7.86,17.83,35.36,76.2,7.69,822.5,70.26,86.11,43.39,40.66,0
2026-04-02T09:37:54,IMM-01,MD-C03,PA6-GF30,DAY,26.2,41.44,0.132,235.85,244.12,250.81,84.79,104.42,60.77,78.01,3.3,1.285,8.72,18.82,37.42,78.9,8.3,855.1,78.13,108.64,43.97,51.58,0
2026-04-02T09:38:36,IMM-03,MD-A12,PA6-GF30,NIGHT,27.19,48.76,0.14,224.77,230.41,235.96,61.25,106.18,61.15,67.45,3.12,1.227,6.95,18.28,34.32,84,9.65,842.7,85.52,109.13,52.3,43.82,1
2026-04-02T09:39:18,IMM-01,MD-B07,PP-GF20,NIGHT,27.89,46.19,0.089,206.92,215.01,213.48,72.36,96.31,57.64,80.2,4.17,1.39,7.51,15.8,33.03,83.6,7.88,855.1,76.07,104.62,46.27,38.81,1
2026-04-02T09:40:00,IMM-02,MD-A12,PP-GF20,DAY,19.82,49.75,0.163,226.55,234.97,238.79,66.08,89.07,46.42,77.97,4.82,1.011,8.32,16.49,34.91,92.6,9.5,836.3,79.52,85.59,47.03,46,0
2026-04-02T09:40:42,IMM-04,MD-A12,PA6-GF30,EVENING,22.14,62.05,0.229,231.98,239.12,248.46,71.66,85.78,48.24,87.32,3.45,1.018,7.67,19.56,36.79,72.3,8.91,792.1,63.71,52.26,47.01,52.73,0
2026-04-02T09:41:24,IMM-03,MD-A12,ABS,EVENING,21.21,44.77,0.171,202.05,207.72,212.67,64.79,105.12,58.45,71.89,4.03,1.207,7.65,18.69,36.89,84,8.41,801.5,75.93,95.37,46.11,42.57,1
2026-04-02T09:42:06,IMM-03,MD-C03,PP-GF20,EVENING,22.39,41.14,0.142,218.77,224.35,230.98,70.74,96.32,54.97,80.5,4.31,1.416,8.16,19.44,37.51,80.3,7.35,885.5,70.32,101.03,44.8,50.52,0
2026-04-02T09:42:48,IMM-02,MD-A12,ABS,DAY,20.1,40.26,0.137,206.54,212.67,219.97,71.47,95.01,54.75,66.6,3.63,0.899,8.11,15.89,33.36,85.6,7.47,838.4,70.84,75.19,48.78,42.65,0
2026-04-02T09:43:30,IMM-03,MD-A12,PP-GF20,EVENING,13.62,45.86,0.128,209.31,211.51,220.43,67.89,100.5,57.65,70.93,3.73,1.085,8.33,19.24,36.59,74.9,8.14,788.6,84.75,87.98,42.04,47.47,0
2026-04-02T09:44:12,IMM-02,MD-B07,ABS,DAY,23.43,79.17,0.13,214.74,221.55,227.36,65.51,97.23,60.44,77.83,3.73,1.249,8.37,20.64,38.88,82,9.15,797.4,,96.11,49.53,51.19,0
2026-04-02T09:44:54,IMM-01,MD-C03,PP-GF20,EVENING,22.38,41.84,0.16,211.86,216.68,220.98,70.11,89.74,52.99,75.42,4.66,1.346,7.03,19.57,35.54,77.5,9.98,855,72.39,90.47,44.73,36.76,0
2026-04-02T09:45:36,IMM-04,MD-B07,ABS,DAY,28.03,38.18,0.157,201.39,208.7,211.43,60.89,97.61,53.62,68.46,3.92,1.237,7.56,18.57,35.43,88.6,8.93,855.9,70.13,83.42,50.55,46.29,0
2026-04-02T09:46:18,IMM-01,MD-B07,PA6-GF30,EVENING,24.12,35.96,0.093,223.31,228.09,234.27,81.8,108.06,68.11,82.89,4.1,1.114,7.75,18.63,36.45,80.1,9.67,815,81.78,85.88,42.14,47.68,0
2026-04-02T09:47:00,IMM-01,MD-C03,PP-GF20,EVENING,27.7,33.78,0.138,215.63,222.56,228.53,63.19,89.52,50.69,63.63,4.55,1.196,7.66,18.51,35.27,91.6,6.37,844.8,,78.7,42.34,49.23,0
2026-04-02T09:47:42,IMM-01,MD-B07,PP-GF20,DAY,25.64,52.22,0.13,215.04,223.9,227.69,67.9,89.81,52.34,54.08,4.65,1.304,7.62,18.82,36.41,89,9.16,805.9,67.96,98.22,48.04,45.68,0
2026-04-02T09:48:24,IMM-03,MD-A12,PP-GF20,DAY,29.47,45.56,0.113,218.23,225.13,231.35,74.51,92.63,55.01,66.72,3.42,1.113,8.19,19.37,37.22,82.4,9.12,847.6,70.39,70,43.2,44.8,0
2026-04-02T09:49:06,IMM-01,MD-A12,ABS,EVENING,25.96,55.32,0.124,212.71,220.84,229.97,70.55,100.15,54.33,82.27,4.7,1.176,8.02,17.96,35.74,82.3,8.46,788.9,77.21,86.45,40.89,44.45,1
2026-04-02T09:49:48,IMM-04,MD-A12,PP-GF20,NIGHT,26.4,47.94,0.155,218.32,227.8,230.27,73.14,101.4,51.67,68.01,3.45,1.199,7.57,17.81,35.79,93.8,8.9,794.8,72.15,80.32,49.65,44.06,0
2026-04-02T09:50:30,IMM-01,MD-C03,PP-GF20,NIGHT,17.57,37.88,0.107,212.98,219.79,223.98,69.97,91.13,51.43,81.68,3.42,1.34,7.21,17.12,33.99,88.8,7.42,813.3,61.61,90.33,38.21,45.94,0
2026-04-02T09:51:12,IMM-03,MD-B07,PP-GF20,DAY,23.02,29.1,0.115,209.29,215.39,221.5,75.58,101.87,59.79,86.84,3.21,1.116,8.09,18.69,35.03,90.4,8.51,841.4,72.53,82.83,47.66,45.47,0
2026-04-02T09:51:54,IMM-04,MD-B07,ABS,NIGHT,25.23,24.02,0.18,225.21,232.59,240.07,72.46,82.11,49.23,94.36,4,1.072,8.12,16.57,34.63,95.4,8.48,800.3,66.8,63.77,47.53,38.29,1
2026-04-02T09:52:36,IMM-04,MD-A12,PP-GF20,DAY,23.69,62.52,0.204,211.38,217.55,221.07,66.2,98.38,60.34,75.55,3.43,1.113,6.78,16.42,31.19,96.3,8.37,768.2,78,83.84,46.49,39.13,0
2026-04-02T09:53:18,IMM-01,MD-B07,PP-GF20,DAY,19.08,48.14,0.089,207.74,216.76,221.05,71.97,79.65,44.49,66.6,4.21,1.169,7.99,18.05,35,77.8,7.94,718.7,59.74,63.01,46.86,40.65,1
2026-04-02T09:54:00,IMM-03,MD-B07,PA6-GF30,EVENING,22.23,50.2,0.172,224.22,230.16,233.75,81.69,95.44,58.59,65.83,4.67,1.189,9.24,19.04,37.33,81.7,6.49,799.5,69.8,88.96,47.43,47.46,0
2026-04-02T09:54:42,IMM-03,MD-A12,PP-GF20,DAY,27.94,52.32,0.133,209.37,216.11,221.78,71.1,84.12,45.34,68.41,3.72,0.905,7.28,16.58,34.45,81.7,7.56,816.9,59.27,58.89,47,50.97,0
2026-04-02T09:55:24,IMM-03,MD-C03,PA6-GF30,EVENING,21.28,21.88,0.137,233.11,233.97,238.44,79.95,110.84,66.82,76.1,4.02,1.502,8.53,18.7,38.4,87.6,7.08,845.9,82.57,133.77,47.01,46.54,1
2026-04-02T09:56:06,IMM-03,MD-C03,PP-GF20,NIGHT,23.78,63.78,0.109,212.69,217.98,224.29,69.37,97.09,46.43,66.8,4.07,1.328,7.02,16.74,34.05,80.1,5.46,839.8,69.84,90.48,45.89,49.22,0
2026-04-02T09:56:48,IMM-02,MD-A12,PP-GF20,DAY,18.93,45.78,0.067,215.1,226.05,233.57,70.18,75.25,44.88,85.81,4.98,1.174,9.56,17.49,36.78,88.7,8.1,868.7,,77.51,44.81,41.22,0
2026-04-02T09:57:30,IMM-04,MD-A12,PP-GF20,EVENING,19.29,47.54,0.048,215.33,223.61,230.38,65.56,85.76,46.04,80.9,4.16,1.071,7.9,17.58,34.21,68.1,8.03,881.5,62.79,85.48,45.98,46.76,0
2026-04-02T09:58:12,IMM-03,MD-A12,PA6-GF30,DAY,22.35,21.99,0.317,235.89,243.85,252.41,77.6,90.33,48.52,83.3,4.37,1.204,7.87,18.37,36.51,98.5,9.67,793.3,70,79.3,47.8,49.17,1
2026-04-02T09:58:54,IMM-01,MD-A12,PA6-GF30,DAY,20.02,47.66,0.232,233.56,233.95,240.35,73.94,104.3,58.49,82.67,2.91,1.318,8.31,20.36,39,96.6,7.65,785.9,69.86,95.21,44.68,49.66,1
2026-04-02T09:59:36,IMM-01,MD-A12,ABS,EVENING,22.17,39.97,0.073,215.87,217.65,223.95,73.45,100.08,57.68,65.59,4.11,1.153,7.33,17.76,33.72,79,11.24,816.4,77.57,87.78,48.1,38.85,0
2026-04-02T10:00:18,IMM-03,MD-B07,ABS,EVENING,25.81,43.23,0.129,209.56,218.05,226.08,62.69,87.32,49.12,76.08,4.23,1.068,8.23,17.81,34.67,98.1,8.72,839.7,67.75,64.47,47.36,41.81,0
2026-04-02T10:01:00,IMM-04,MD-B07,PP-GF20,DAY,29.62,40.8,0.084,216.64,221.96,227.07,64.66,87.17,48.68,78.88,4,1.467,8.55,19.09,36.42,69.1,7.75,811.3,61.82,88.04,43.64,47.05,0
2026-04-02T10:01:42,IMM-03,MD-B07,PP-GF20,EVENING,19.18,52.95,0.102,217.3,222.04,228.11,62.29,80.07,47.45,63.52,4.4,1.301,7.96,19.89,37.05,81.9,8.21,875,59.82,66.17,48.2,41.03,0
2026-04-02T10:02:24,IMM-03,MD-B07,PP-GF20,DAY,21.81,44.12,0.14,210.39,214.95,221.88,68.95,95.46,51.15,70.36,4.2,1.108,6.38,19.1,35.26,81.2,10.1,847.8,73.51,80.57,49.82,45.37,0
2026-04-02T10:03:06,IMM-03,MD-A12,ABS,DAY,30.5,67.12,0.062,211.17,215.55,224.08,71.79,95.2,59.09,72.95,4.01,1.215,7.45,17.7,35.24,80.1,9.48,799.1,73.91,97.97,47.5,52.69,0
